index,id,comments
FeelNiceLive,sbduag,"Hi All. I'm 26/M growing out my hair. Currently on Month 9. Just wondering what your thoughts are, and if you have any advice/tips. Current issue, is waking up in the morning with greasy hair. Feeling like I always need to shampoo. This is me in the video.&&&"
Suspicious_Depth_623,sbdtmx,"maybe wigs are another option for you, but don’t neglect your hair underneath especially if you have scalp issues"
gigi116,sbdtmx,"I think a wig made or styled for you is a great option.
I literally tell people that braid my hair that I don't need them to catch every little hair. I won't leave a bad review that they didn't braid tight enough. And I kindly inform them ahead of time that if my braid is too tight after they let go,  that I will ask them to redo it. I refuse going through the pain and uncomfortable days and nights waiting for it to loosen up. Plus, I'm lucky I didn't get damaged hair follicles or something. I'm not playing that game anymore."
go-CC-go,sbdtmx,There are stylists that can braid without pulling your brain out.  Sometimes I'd recommend taking a painkiller an hour before your appt.
jojo571,sbdtmx,You can have a wig made.  Or try crochet braids instead of individuals.
sisyphus753,sbdtmx,"I feel you! I used to take ibuprofen before braiding appointments and I’d still cry after, and not be able to sleep at night. Crochet styles might be better - in my experience, they take half the time to install, and after the initial parting for cornrows, they are not nearly as painful as single braids."
sweetlilbookworm,sbdtmx,Check out mini twist they are so beautiful and look great with hair jewelry or beads etc. And they can be done on natural hair or with extensions.
wtfisupwithlife,sbdtmx,"Getting braids is literally torture.&&&i’m so tender-headed and every time someone braids my hair, i’ll be in the seat shaking and trembling and crying. And my scalp gets dry so easily that i have to take out the braids in like a week. what are some other go to hairstyles that i can get at the salon where i don’t have to do my hair for a while?"
Internal-Ad61,sb82ta,Looks like 3C/4A to me!! I’ve heard a lot of people say curl type doesn’t matter but I always want to know mine too lol!! Love your curls
Kitchen-Wheel-2185,sb82ta,pretty hair ☹️❤️
Legal-Yvie,sb82ta,Do you mean as in 3c? Or if your low porosity? I don’t fully understand your question?
