index,id,comments
BeautifulGorgeous97,9y6liu,I do a twist out every week and it benefits my hair. 
alicia98981,9y6liu,"It time allows, I do a twist out 2x a week"
batascotch,9y6liu,It depends on how much care your taking in between. If you do a braid out every week you should make up for the tension caused by the braids by deep conditioning or a simple hair mask to prevent breakage 
ladyAnder,9y6liu,"I do a twist out probably twice a week with no issues. I don't have the hair for a wash n' go. If my hair doesn't shrink right the heck up, it will get tangled. Twist outs are my default hair style. "
sqoorelfreend,9y6liu,Braid out ever week?&&&Is doing a braid out regularly bad for your hair? I do it because for me its just easier because wash n go's is just harder to make look decent. I have done it a few times but I have no idea what I did in those wash n gos that my hair likes so much compared to others. Is it okay to do a braid-out until figure it out?
twilover628,9y6liu,"Do what works for you and your hair. If your hair starts to break off, change something, but usually a routine you stick to is good."
8808478,9y6l77,Help me out&&&[removed]
Fortify5,9y47kk,Low porosity 4C hair. How do I grow my hair when countless products have been useless?&&&I've tried basically dozens of brands and products and they are leave my hair dry and brittle. I'm so lost at this point.... It's going on a year and my hair is finally starting to take tremendous damage because of this... 
Jazzers88,9y47kk,"I have 4C Low Po hair and I Deep Condition with heat every time I shampoo/cowash my hair. Then I use very few products I can. I love to use my mango butter (any butter works) work that into my stands then seal with Jojoba oil and my hair stays moisturized for days. As far as growing your hair. 4C haired ppl usually have the issue of retaining length, so it’s mostly just a matter of keeping breakage and shedding to a minimum "
hwkitty,9y47kk,"agreed, have the same hair type and pretty much all it needs is water n shea butter + DC every week or two (i don't stick to a super strict schedule) to stay moisturized "
pmotivated,9y47kk,"I think for you, less is better. Deep condition weekly and use a thick cream like Shea butter. "
spicegrl1,9y47kk,"Also, brittle hair is normally protein overload. Read up on that. 

Coconut oil makes my hair hard too. 

Lastly, check your nutrition. It really does affect your hair if you're not eating healthy (getting enough protein, vitamins, minerals, etc).&&&Heat made all the difference for me. For me, just 5-10 mins under a hooded dryer makes a big difference. Then, I wrap my head in a thick, bug towel & just do whatever I was doing while the remaining heat sinks in. 

I wash, rinse, add conditioner, put on plastic cap, sit under dryer for 5-10mins. Rinse out, add whatever oils/creams I'm leaving in, sit under dryer for another 5-10mins. Wrap with scarf/towel to trap the heat to extend the treatment.

Don't believe ppl who say u need to b under all that heat for 45 mins. Not true. My hair can't handle lots of heat, flat irons, etc. Makes it break. You will know how long is needed to heat your whole head of hair down to the scalp."
unwaveringwish,9y47kk,"Try adding heat (warm water, product bottles that have sat in a hot water bath) and see if the products work better"
OrlandoPosher,9y3bi2,"I wouldn't have a problem with offering to do it myself. Even though I shouldn't have to, I'd rather that than have my hair damaged. By asking, it may spur them to realize they are being rough. Depending on how the rest of the visit went, I probably wouldn't go back."
nanaextramenue,9y3bi2,Salon experience&&&If you went to the salon for a wash and deep treatment and the hairstylist was being careless with the comb( not taking time to properly untangle your hair) just brushing through the knots and you can hear and feel the brush getting caught between the knots. Would you say something? And what would you say ?
yourbestbudz,9y3bi2,Happen to me. I asked them to put more conditioner so it can detangle better. I don’t think she liked that and I never went back.  
