index,id,comments
Determined2Succeed,g06v90,"Help Me Grow My Super Fine Hair&&&My hair is extremely fine, and it’s been thinning since I have issues with my hormones. I also lost my super wavy and curly hair texture. What can I do to lengthen my hair and add volume? I literally can’t do anything with it except for throw it on top of my head because I don’t have enough hair anymore."
azuredemure,g06v90,Rice water helps hair grow. Biotin helps too.
AnalTattoo,g04jqs,Your hair is spectacular!
DazzlingDiamond23,g04jqs,Do you mind sharing which products you used and the process? Looks really cute! 🥰
IIBVGBXRTHV,g04jqs,"Wowww😍, your curls go crazy! Your hair looks really healthy too. Do you twist on wet or dry hair?"
MuffinPuff,g04jqs,"Gorgeous, my love."
TiaNix,g04jqs,So beautiful! You remind me of my daughter. What products did you use?&&&Okay will do. Thanks!
athenakathleen,g04jqs,Your hair and you are beautiful!!
camlightening,g04jqs,So cute! It came out really good!
cet050490,g04jqs,Beautiful!!!!
fabaquoquevanilla,g04jqs,Your hair is exactly like mine. It's uncanny. I subbed!
itsseongwa,g04jqs,Waiting for my hair to hit this length ! Ur hair is so perfect 🥺💕
lesbianbeachbabe,g04jqs,omg your hair is gorgeous!&&&omg your hair is gorgeous!&&&omg your hair is gorgeous!
mianwie,g04jqs,My twist out could never
tiredboredfood,g04jqs,"Twist out I did on my natural hair 😍🙌🏾&&&&&&Aww, thanks so much!&&&Thank you!!&&&Thanks luv! Check out my latest video to see how I did it and the products I used!! YouTube: Curly Jae&&&Check out my video on how I did this style!! YouTube: Curly Jae&&&Thank you! Wet hair☺️&&&Thank you 😊&&&Thanks luv!&&&Thank you!&&&Thanks!&&&Thank you!&&&Thanks luv!!"
tokenkinesis,g04jqs,omg your hair! 😍
AsiaTheRuler,g00qh0,"I put oil on my scalp and around the top everytime I wash my hair, followed by a leave in. Every day between washes I retouch with leave in and oil again. I know oil just seals, but I feel like out hair type can get really tangled and break very easily, especially if its dry. I feel like the oil helps to keep it less tangled. If my hair feels too greasy or frizzy I wrap it up for they day so I'm not touching it and breaking it."
BasicBrownQueen,g00qh0,Gosh my hair does exactly this!!! If anyone has solutions please post more of them. The part at the top- middle of my hair is always a little frizzy the second day after washing.
