index,id,comments
Candy__Harlot,mtphss,"How do I prevent breakage from yarn locs?&&&I do my yarn locs myself, been doing my own hair since 2014, and I will usually keep them in for about 4 months of the year. I'm not sure if it is the hair products I use, because my hair is bleached (had blonde hair since end of 2018), the length of my yarn locs, or maybe my braiding technique which causes my hair to break where the yarn loc starts along my hair. I'd like to know if there's a product or a technique I can try to prevent this breakage happening.&&&Yes, with some 'refreshing' I suppose the term is. So, I'm not completely neglecting my hair for 4 months.

I'll wash my scalp weekly, use a light oil on the new growth where my hair is exposed, and I start to redo some of the locs around 3-4 week mark just to maintain it; once all of the locs has been replaced which could take up to 10 days, depending on my schedule, I don't touch it for another month.

When replacing the locs, I completely remove about a handful of the locs, thoroughly washing, deep condition and using my usual hair products including a little bit of strengthening spray (Palmer's Coconut Oil Strong Roots). I don't use heat at all on my hair."
ThatHerbalHippyGirl,mtphss,4 months consecutively? What is your regimen when you have the locs in?
DigitizeMeCapt,mtpats,"Alt hairstyles for curly/wavy hair — any ideas plssss?!&&&&&&Cute!

Do you think that’d work for mostly wavy hair? 
The pictures I just saw are of hair that’s really curly and voluminous"
grotesquegoblinoid,mtpats,Curly shag
AdorableTelevision46,mtofg6,"Haircare for chronic migraines 🤕&&&Hi everyone 
I need some advice concerning an issue I've been struggling with. For the past 4+ years, I've been plagued with excruciating migraine headaches which have resulted in me slacking on my haircare. I'm a 4c type hair and my go to was chopping off my hair because I honestly couldn't and still can't handle tight hairstyles or even just simple hairstyles like twists etc. 

If anyone has had a similar experience or any advice concerning how I can possibly improve my haircare, it'd be a great help.

PS.  I do moisturize and wash it but that's about it because like I said, I can't stand an hair styling that involves ""tension""&&&I haven't trimmed or cut it in some months so it's about 12"" (not straightened)
I have been prescribed some painkillers that I take and occasionally go in for an opioid shot if the pain is unbearable and I'm unresponsive to the medication. Never tried any alternative treatments but I'll totally research more so especially on that piercing thing you suggested. Might be the miracle I'm looking for. Thank you so much for the suggestions ❤&&&I'll definitely try this. Thank you so much ❤&&&I occasionally have my hair in twists but they never last because I literally have to loosen my hair because the migraines get worse. Never done wash n goes but I think it's definitely something to try. Thank you ❤"
Candy__Harlot,mtofg6,"Just some questions:

* How long/short is your hair?
* Have you sought out treatment for your migraines? -  I am no expert and encourage you to do your own research, however, the daith piercing is a popular alternative treatment for people with migraines, along with acupuncture. Be aware that particularly with the former, there will be some risks such as infection, it can happened just like any other piercing.

Besides that, preparing your hair for styling in the shower definitely helps later on. Simply twisting hair while it is wet in the shower helps keep your hair detangled for later. there shouldn't really be any tension on your scalp, though I suppose I have never experienced migraines or the sensitivity that may come to it."
ThatHerbalHippyGirl,mtofg6,"I don’t know much about migraines but I’ve heard how horrible they can get to be so I’m sorry you’ve been struggling with them for so long. 

Are twists with no hair added too much for you as well? I do two strand twists with my own hair and leave them alone for a week (sometimes two if I’m lazy) and there is little to no tension. 

You may want to explore the world of wash n goes?"
khephira,mtofg6,"So sorry for the pain you’ve been experiencing. I hope you find relief soon. Chronic migraines absolutely suck. 

I get hormonally triggered migraines and I’m pretty sensitive to tension myself. 

I wear wash n goes that I redo about 1x-2x a week when I cowash. I don’t use any tools bc they cause too much tension for me most of the time. I cowash with a slippery conditioner, finger detangle with conditioner until my hair is mostly all going in the same direction, rinse, add in a leave in and/or a styler with some hold while still in the shower, and go. Style wise I prefer a less defined, more voluminous, soft, and natural looking wash n go so this little routine works well for me.

Also I make sure to shampoo and actually wash my hair every 7-10 days. 

I find that the frequency of my wash n gos and the use of a lot of conditioner makes the process fast and reduces the potential for tangles."
Candy__Harlot,mto5pu,"This is normal for people with curlier hair, and I personally don't see shrinkage as a problem.

Ever played with a slinky? When it stretches out, it appears very long, then when you put it back together, it appears very short.

Same for hair. When your hair is wet, it is weighed down and appears longer, water also increased how elastic your hair is regardless of curly/straight. As hair dries, the water isn't weighing the hair down as much, your hair will revert into the state it wants to be in, hence why it shrinks so much. It only looks short. There are people who have hair down to their tailbones but it shrink up to their shoulders, if anything it show how versatile curly/coily hair is.

Do note that if your hair shrinks as it dries, it is healthy hair. If you do want a more stretched out look, you can opt for a twist/braid out using the same products.  Or even using hair bands to stretch out your curls a bit, do this when fully dry; your hair will be set in its curl and is less likely to be disturbed too much by this method of stretching."
bdwgamer,mto5pu,"Shrinkage Issues&&&When detangled, my hair shrinkage was about only 50-60% after a shampoo. When I put leave-in conditioner, curling cream, oil, and gel in my hair, my curls shrunk way more. Why is this? Is there a specific reason or is it because my hair is really short?&&&Are the molecular buildups the reason for how my hair reacts differently to water than gel and such&&&Sorry, I worded that wrong. I was asking why it shrinks more when I put in curl-defining products than when I just wash it or get it wet with water."
