index,id,comments
All_Wayz_Lit,bnwje1,Natural Hair: Long Locs show stopping Mohawk&&&
4tenandahalf,bnulc0,Are you using only protein shampoos or moisturizing shampoos? You have to switch them up or your hair will hurt your hands lol
CoffeeB4Talkie,bnulc0,"The Mane Choice seems to be the first brand that doesn't dry my hair. I look at all of these other brands and would love to try them, but I'm afraid to. Lol"
Hakunamitatas,bnulc0,Heck yes! The mane choice made me love my curls!!
IWantMyBachelors,bnulc0,"Try aloe vera and the vitamin E oils. I cut the vitamin E capsules and mix the oil with the aloe vera. I put in it my hair for about an hour then wash it out. I let my hair air dry.

The next day, my hair was noticeable softer and appeared hydrated.

Edit: Also, rinse your hair in cool water. I usually make sure only my hair is under the faucet, turn the water to cool, then rinse. That helps a lot too."
M0420,bnulc0,"I think you should try using deep conditioner (heat optional but very helpful) after shampooing instead of a conditioner. I invest the extra money into a better deep conditioner. My favorites are TGIN Honey Miracle Hair Mask ($12 target) and the Joico K-Pak Intense Hydrator Treatment($15 walmart). When Im stressed and neglect my hair these will get rid of all tangles and make my curls snap back without heat. I also like the aussie moist conditioner; however, it works best when i let it sit and the steam from the shower softens it a little more. I have to detangle (I use a wide tooth comb, I have 0 patience) when using aussie or it wont do anything. I hope this helps :) remember heat and water are your best friends and you should watch Maryam Hamptons yt videos on her moisture routine and deep oil conditioning her videos helped me reduce a lot of frizz i thought was my texture but was really dryness loll

s.n. i use ogx tea tree cause my scalp is the definition of dry i dont worry about shampoos because i know my deep condition will make up for it, im more focused on my scalp"
MisSinterpreter123,bnulc0,"Your hair doesn't hate shampoos. You just need to find one that works for you. Here's the thing about shampoos, the job is NOT to condition. You can certainly use a moisturizing shampoo (Alikay Naturals, Camille Rose Naturals, Mane Krush makes good shampoos) but you want your condition to condition the hair. 
A good shampoo will get all of the gunk out of your scalp but you don't want to strip the hair completely. Focus on just the scalp when shampooing and let the shampoos run down your endsm. Once weekly, use a sulfate free shampoo and a GOOD deep conditioner. You want to rinse the conditioner out in cold water after 20-30 minutes. Follow up with the LCO or LOC method. 
Once you figure out your porosity, pick which method works for you. Always sleep on a satin pillowcase. 
Good luck."
PigmentedLady,bnulc0,I didn't know black folk use dry shampoo 😅🤣 we **need** all the moisture we can get!
Pizzasuccubus,bnulc0,I personally only use shampoo every 3-4 weeks. I use a cowash every week on wash day. I love the edenbodyworks coconut cowash. When i do use shampoo I make sure to only focus on applying it to my scalp because the shampoo will run down my hair strands cleansing them. It’s a trick i learned from a youtuber. I also deep condition every week. And I am a fan of the LCO method for moisturizing.
PoetryRaven,bnulc0,"Hold up! You might be on to something, *takes notes*. So is there any specific reason why you use vitamin e instead of the other capsules available?"
