index,id,comments
GeronimoRaggedyman,btgkyx,Curls aren’t water proof!&&&
Prinesspeach2927,bt71om,Doing your own crochet braids&&&[removed]
Bellaskywalker1,bt4wiy,I’ve been doing my braids a lot. Look up the rubber band method and have your mom use a rat tail comb to get the sections straight then put rubber bands on your hair. For a beginner rubber band method works well with letting the braids look fresh and keeping them tight longer.
Rectar2019,bt4wiy,"I did it once from a youtube video. For me, ai couldn't grasp the first section at the root, so I found a method where you judt use rubber vanfs instead. A good tip! Have a couple of days set to do your hair..it took me either all day or two days to do it. As far as parting, I had someone assist me with the parting since my hair is so thick"
Riversongbluebox,bt4wiy,"When putting in box braids, faux locs, etc. use the ""brick layers"" method of parting so when you install the hair, you won't have empty holes and gaps and it will look full. You can google this method, or simple put, dont part and put row after row under braids. I hope this helps."
SilentSleepingKitty,bt4wiy,"Box braids on self for the first time&&&But I don’t even know where to start. My mother finally decided to stop paying for them and I never realized how expensive they were.

Do you have any tips on sectioning? Any tips in general? Product recommendations and uses? Methods? What are people doing when they take the hair and separate it only to put it back together? Any type of hair in particular?(I’m gonna ask my mother what kind of hair we usually use but recommendations are always nice)

I don’t plan on straightening my hair or anything (everything is packed away as we’re moving) I have 4c hair

Also, how do you guys prolong your braids? I’m trying to prolong that as for as long as I can.&&&Thanks 😊 a lot of the time I do better by reading and then watching&&&Thanks 😊&&&Thank you 😊&&&Thank you 😊&&&Thank you 😊&&&Thank you 😊&&&I just attempted the rubber band method, took me 12 hours but it happened lol&&&Thank you 😊"
barmeloxanthonyMD,bt4wiy,I did it once on myself. Took a couple days bc Im a lazy son of a Bitch. Kanekolon is what I used. Separating and putting it back is to make it thin out on the ends or whatever I believe. I just watched a few different YouTube videos and winged it. Wear a silk scarf at night or at least silk pillowcase.
dimarive11,bt4wiy,"rubber nad method for sure, i have always done them myself but im definetly not a pro  
in my head they last fro like 3 weeks, but there is always a few slipping im 3b3c"
funkdd,bt4wiy,YouTube will be your best friend on this one
sqwzmahmeatybts,bt4wiy,"I would recommend stretching your hair with twists or braids before you get started, since it's your first time. 

And yes, pulling/feathering the braid hair is important to make sure your ends aren't blunt, and the braids won't unravel if you don't want to burn the ends. 

I'm terrible at sectioning, but I do know, that when I did my passion twists, working from bigger sections helped me a lot. I used 6 sections. 

Good Luck, and I hope you get lots of practice!"
withloverei,bt4wiy,"YouTube is your friend!

I’ve done box braids on myself several times and I highly recommend the pre-stretched hair they now sell at the beauty supply. Saves time and gives you a neater look in the end."
_totallysafeforwork,bsx0bj,"I second the castor oil tip. Also, if it's the same spot that's always itchy, you could visit a dermatologist (if you have access) just to make sure it's not something else going on. Alternatively, you can add a few drops of tea tree oil to the castor oil and use a sulfur shampoo to eliminate any possibility of this being a fungal issue."
amel-i,bsx0bj,"Yes. Go see a dermatologist. Do you take a break in between wigs? That’s very important, your hair needs to breathe"
