index,id,comments
Blaque-Cat,sxjfsd,"You should not use any hair product every day unless you’ve been instructed to by a licensed stylist or a dermatologist. You’re asking for buildup, which creates dry, brittle hair prone to breakage. You don’t need that LOC method either, as that also creates lots of buildup. You should be cleansing, conditioning, and styling at least once every 7-10 days using water-based, water-soluble products. That will keep the the moisture in your hair throughout the week."
Inclyte_,sxjfsd,Well water is said to be the best moisturizer. If you want to seal in moisture for your hair I suggest you spray some leave in into your hair each day then apply a sealant oil. It could be jojoba or argan oil. I would not go overboard in moisturizing and I’ve had this problem before. Just stick to ensuring whenever your hair ACTUALLY feels dry apply some spray and oil! Don’t put your hands in your hair and lay your head on cotton or dry surfaces. Protect your hair at all costs!
Reasonable_Ad_8395,sxjfsd,"Can I use a little leave in spray on my hair everyday?&&&I do the LOC method once a a week, but to keep that moisture, should I spray my hair, not a lot just a little bit to get that moister?&&&I’m fine without doing the LOC method, but what is styling? is it like curls creams or styling your hair (braids, twist, etc)."
zeebabe22,sxjfsd,You don’t need to do either or wash condition styling product done if you style your hair you don’t need a refresher those products don’t moisturize nor does oil only waterc
BaklngUpAStorm,sxhn4i,Does anyone know how to minimize breakage?&&&I’ve been trying to grow my hair for months now but because the ends of my hair keeps breaking the length has remained relatively the same. I’ve tried protective hairstyles but they almost always end up breaking off my ends when I take them out. Any tips would be really helpful.&&&I’m actually not too sure of the porosity of my hair.
samoyedtwinsies,sxhn4i,This happens to me too. I didn’t grow my hair until I started getting regular trims and learned the proper way to detangle my 4c hair.
yourhairlinesexpired,sxhn4i,do you have high porosity hair ?
Blaque-Cat,sxh40m,"Any hair with a bend is a curl, according to licensed cosmetologists and their teachings. All this hair typing has led the whole natural hair community astray. Y’all are shackled to this imaginary system used to sell products and discourage women with tight curls from wearing their natural hair out. The whole system has only fostered texturism and discrimination, and continues to divide people daily in physical and internet social spaces. 

Curls can’t be put into 6 little boxes and have everyone included. Curl typing excludes most because a majority of people have more than one curl pattern on their heads. It’s nonsensical to think everyone has one or two curl patterns only, and to think that the pattern your hair curls in tells you anything about haircare. What matters for hair care is more than what appears on the surface. Hair texture, surface texture, length, density, curl diameter, elasticity, goals, and lifestyle are all factors that determine how to care for your hair. 

Most people will do fine following the same basic routine, so modifications are made to certain aspects (not the whole process) in order to suit your goals and lifestyle. Someone with loose curls and someone with tight curls can follow the same routine using the same products and both have healthy hair. If any adjustments need to be made, then their stylist will advise them."
Misisme20,sxh40m,"Slight Rant, mostly curiosity...what is ""curly hair""?&&&   One thing that has been *slightly* annoying me is wondering ""what is curly hair?"". So for those who don't know, Type 3 hair is classified ""curly"" hair, curl meaning ""rotating around an area"" ie a ring. Going from A-C , within the typing column, indicates a tightness the respective texture may have compared to others within the same Type. Now let me say this, my rant may not be necessary something that would affect you, but maybe some part of the rant can resonate.


 I don't mind the hair curl type chart but the thing that has always bothered me about it is how Type 3 hair has a wider variety than other hair types. That isn't to suggest that *identifying* what grade (Number-letter) of hair you have is easy, but within most of the Types, the grades don't have too many differences from A-C. Barring the overall appearance of the hair, the hair routines/textures within their respective groups are less varied than what you see in Type 3. Some people may find this a problem, but it's actual a good thing. If you are in the same type-group , then your hair routines/care/texture shouldn't be so different from A-C. I kinda wish that Type 3 hair, as a classification had that consistency. 


What do I mean by consistency? This isn't a big thing on this subreddit but take a gander at a curly hair subreddit or better yet tiktoks of people with ""curly"" hair. The range of what a “curl” is can be anything from wavy to tight small ringlets. Is this an issue, yes and no, for which I will explain why.


**Yes**: For two reasons this is an issue. For starters, certain grades of hair that are classified as ""curly"", aren't really ""curly"". Let us consider 3C hair, which are essentially tight ringlets. Compare that to a loose grade, 3A.  So imagine seeing people who have ""loose curly hair"" only able to obtain a ringlet look with their hair by **physically** manipulating it. Something I have naturally by letting my hair dry, someone has to use a diffuser/scrunching...why are both in the same category of ""curly""? If you have to physically manipulate your hair to form rings, that means you hair doesn't naturally curl. If not this, then the type of curl you consider “natural” isn’t natural. So having to be in the same classification as someone with ""loose curly hair"" already seems like a bad placement if you have hair that naturally (no products no manipulation) forms rings. 
  Secondly, the influx with ""wavy"" hair folks identifying their hair as ""curly"" only makes the definition of ""curly"" more inconsistent. Loose curly hair can offer *some* rotational movement naturally, but wavy hair has *no* rotation. Which again, why is hair that doesn't rotate around a space or form natural ringlets...considered “curly hair”? I feel like there is some “social” component to this, but I don’t want to dig into that.


**No**:  I feel like people who have hair that natural forms rings without having to physically create that affect, are better off learning from people who have hair that behaves in a more similar (and frankly familiar) way. I would say that Type 4 hair routines have been a great space for education on how to do my hair because of *some* shared behaviors and characteristics. Not suggesting that this sharedness constitutes for a merger. I am just saying that thankfully there is a place for people who have “naturally” curl hair to go and be educated on styling and hair care. I think that is why people who have tighter curly hair find a “home” in space where you might commonly see Type 4 hair. Which I understand has its own consequences.* However, consider the alternative of falling under the umbrella of “curly”, while in tandem letting your education be primary from people who don’t have hair that behaves like your own…but both of you are under the same classification. Curly has has become a cesspool of “I want to identify has having curly hair for views and likes on social media!”.  Maybe tight curly hair won’t even be called curly anymore, it will just be…something. 


I don’t know if folks can relate to this confusion but I do think it doesn’t explain a bit about some social behavior I have noticed with the natural movement.&&&Not exactly the direction I was going with this, but I do thank you for your input."
lemmonandhoney,sxcxl3,"It could be the products you’re using to wash, co-wash, and deep condition. They may just not agree with your hair. I would use a clarifying shampoo, then try to wash with the products you’re currently using. If your hair still feels dry, it could be the products. If it feels more moisturized, you probably just had buildup on your hair and strands preventing product absorption.

If that doesn’t work, my second guess would be that you’re washing your hair too often. We don’t need to wash our hair that often. Don’t get me wrong, some people do because that is what works for them but generally excessive washing can lead to dryness. Our strands need that natural sebum our scalp produces."
