index,id,comments
A_million_things,96t5jy,"Crochet braids with human hair&&&I’m new to protective styles, and I’m looking for ways to give a rest to my very curly hair in order to help it grow.
I’m considering getting crochet braids,  rather than a weave because it seems easier to wash the scalp with crochet and I feel like I can more easily style my hair in different directions than with a weave
However, I really dislike the feeling and the look of synthetic hair. Is it possible to use human hair for crochet braids? Will it hold in place? I know it would be more expensive, but is it feasible? If so, any advices?
Thanks!
&&&Thanks for the advice! I might go with synthetic then!"
jsdhb,96t5jy,"I had it done as a birthday ‘do a few years ago and i don’t think it was really worth it. 
It takes way more hair as human braiding hair typically comes in a straight texture. You also are typically limited in length (the only options in toronto were approx 22in, meaning after install you were looking at a shoulder length style still). 
The human braiding hair also had more slip so it shed and fell out a lot faster than the kinky/yaki did. 
All in all after 250+ for human braiding hair that wasn’t even long enough to curl or put in an elegant updo, I’ve gone back to synthetic. More forgiving and I’d rather spend 50 bucks every month to have a fresh install than the 250. "
BerniceJohnson,96fqvh,Shrinkage. Help!&&&Heyy. I have a 4c medium length hair and I've been trying to get this slicked down low ponytail but it never works out for me. I stretch the hair a day before to achieve maximum length and everything but when I spritz it with water like everyone on youtube says it just shrinks and becomes short and I can barely manipulate it into a low bun anymore. Please help. 
justinawearing,96eoo8,"Natural Hair Product Haul + TIPS (Ft. Texture ID, Proclaim, DooGro, etc.) | SallyBeauty&&&[removed]"
Dahliacid,95xuqe,The only thing that rly changed for me was drinking more water
DexterP17,95xuqe,"Is this true? That's kind of scary to think about. I know moderation, but still..."
MiserableOwl,95xuqe,"Water really helped me. And avocados! 

Edit: biotin is good too but be careful it raises your blood sugar levels and excess could lead to diabetes "
Sprckt,95xuqe,Yep- water water water water! Helped my hair and skin! 
blackmagickchick,95xuqe,"Diet/nutrition for you hair&&&Hey everyone. I was wonder, for those that transitioned back to natural hair (or those who have always had natural hair too), if you in anyway altered/changed your diet as well. I'm current trying to eat better and more clean in overall, but would also like to make sure I'm giving an extra boost to my hair. As much as I love my twa, I have aspirations of Chaka Khan levels of hair one day. We'll see if I get there.

Also, any vitamins/supplements taken."
pretseoul,95xuqe,"Drinking water exclusively, no more fast food, 3 spring valley biotin capsules at night and my hair has grown about 3 inches this summer and done surprisingly well despite me straightening it like twice a month and not using proper head protectant. "
Sprckt,95pdky,"How are you detangling your hair before using the product? I use Camille rose and haven’t had that issue though I detangle thoroughly then rake through my hair which is usually very wet. I have found that if my hair isn’t really wet when I apply a thicker product (like if it’s more dry), then my hair tangles more easily. "
