index,id,comments
CoffeeB4Talkie,gd43dh,"I have the Shea Moisture Manuka Honey & Yogurt protein treatment (DC). I will use that first (on damp hair). After I shampoo that out, I follow up with a moisturizing DC."
Defeat_your_past,gd43dh,"Deep conditioning after Protein Treatment?&&&Just got done washing and conditioning, but my hair is feeling really dry and brittle. I thought it might be the conditioner I was using the Maui moisture coconut one, but usually that stuff does me well

So apparently I need a protein treatment? Never done one of those before, and I’m not sure how different it is from regular deep conditioning. Should I do both a protein treatment + deep conditioning this week , or just the protein?"
justht,gd43dh,"Don't use protein on stiff hair, that will just make it worse. Someone else made an excellent post about this in a thread called something like ""my hair breaks if I look at it."" 

Please read that post about watching out for too much protein in your products. Once you're done there, please consider skipping coconut oil (or ""cocos nucifera"") for a month or two in your products as well. It is not protein, but it exacerbate protein overload from other sources, and for some of us it causes stiffness all by itself. (Can feel nice for a while. Then your hair dries feeling rough and awful.)"
occasionalhuman,gd43dh,"If your hair is feeling dry and brittle then that doesn’t necessarily mean you need protein. Unless if you’ve done a drastic chemical change to your hair then there’s probably not a need for a protein treatment. A better way of deciding is by doing an elasticity test on your wet hair. You can look up exactly how to do this, but basically you want to take a strand of wet hair and *gently* try to stretch it. If you can stretch it slightly and then it goes back to normal (think like tugging on a rubberband) then no protein necessary! Probably just from mineral/protein buildup or lack of good moisture. If when you try to stretch it doesn’t go back to normal then it means your hair is lacking in protein."
Catnip3978,gd3gih,"Help! In desperate need of a trim!&&&Hello all!

So, I’m in a pretty bad situation... my hair is in DESPERATE need of a trim, and with everything going on all of the salons are closed. I usually get a blowout and a flat iron to trim my hair since it’s so coily, but neither I nor my mom know how to do that.

So... here I am sitting on the couch losing my mind because my hair is just starting to grow out to where I want it to be and I don’t want to chop it all off because of the damage. Please help me, what should I do?"
TeaLover315,gd3gih,Was going to say this! There are so many natural hair trim tutorials
atctia,gd3gih,Whitney White (Naptural85 on YouTube) has a good video on how to trim coily hair. I suggest you go check it out. It really helped me learn to trim my type 4 hair
atlgeek87,gd2vhg,Weekly twists that I’ve finally mastered band the key thing missing was eco gel and patience...this was two hours.I have thick 3c4a hair that’s drys super quick so using a spray bottle to mist small sections helped too.&&&
AnalTattoo,gczw32,You've got marvelous hair!
Br1tt_x-x-x,gczw32,Wow I tried and it dried my hair up😭
Bunbriharri,gczw32,Used Aztec Clay for the first time! Awesome results!!&&&&&&About 7 years!😄&&&It was a gift ❤ I think you can find it on Amazon?&&&I used the clay as like a deep cleanser! I then used a deep conditioner to get my hair moisturized❤
FantasticHamburguesa,gczw32,"Can I just say, I love frizz. I feel like natural hairstyles are way too concerned with definition and curls. Curls and definition are nice, but so is frizz too and it’s often overlooked and people seem to think it’s ugly. I don’t define my hair cause I don’t feel the need to. 

Your hair is a prime example of beautiful frizzy hair. I love it!"
PinkMelaunin,gczw32,What are the results from using the clay on hair? I use it on my face and its is always so dry after using it
SandwichClub_,gczw32,"Your hair is soo beautiful 😍
I've been thinking about using aztec clay as well for my hair but I'm scared that I'm gonna fuck it up"
Sayurifujisan,gczw32,"It will.  Think of it as a crazy super intense deep cleanser.  After I use it on my hair, I immediately do a deep condition with a heat cap."
Sea_Soil,gczw32,Your hair looks so healthy 😍&&&It does this because it absorbs all the oil. It's a good clarifying cleanser but you should always moisturize after.
XxPrinceLightskinxX,gczw32,Amazing hair. How long did it take you to reach that length?
a4eve,gczw32,where did you get it!
charliegocrazy,gczw32,Target! Aztec Clay! 7.99!
debreee,gczw32,Loooove that stuff. Use it for my face too. I’ve seen people use it on their body as well
gardening_is_fun473,gczw32,Looks soft and healthy!! That mask gave me awesome results too 😁
pj19214,gczw32,Aztec clay is the shit!
scarletwitchy,gczw32,"That’s crazy that you posted this, I’m about to start my loc journey within the next week and was wondering if I should use this as a deep cleanse before twisting my hair! Your hair is so pretty by the way!"
tamoki30,gczw32,💯 co-sign
that_girl_there409,gczw32,"I've used the clay quite a few times in the past and I think it's great. I'm 4 months into my loc journey and did a clay mask cleanse before having my locs done. I did the same as OP; applied the mask (mixed with apple cider vinegar), let it sit for 30-45 minutes, did a thorough rinse and shampoo, deep conditioner and my hair was so soft and clean afterwards. You should definitely give it a try."
Jojobee333,gczf7h,"Honestly, with the moisture problem, I've learned that using heat while conditioning helps moisturize low porosity hair. As far as the knots, the only thing that I've found that helps is trimming 1/4 to 1/2 inch of my ends occasionally.  And keeping hair moisturized helps too, so the strands can slip past each other. But these knots can only be completely avoided by keeping hair stretched."
georgiapeachpeacetea,gczf7h,"How to Help Dry Hair That Keeps Breaking&&&I normally keep my hair in protective styles, but I’ve been wearing my hair out for the past month. I have 4c/4b extremely dry low porosity hair. It keeps breaking off at the ends in tiny pieces. Also, there are a bunch of little knots on the ends of the hair strands, does anyone know what causes this? And are there any products that work well to moisturize and prevent breaking?"
zeroworld1111,gczf7h,"Trim your hair, its severally damaged and try ""Kendra nourishing hair masque"" once a week. Don't wash your hair everyday, it's drying."
BloodOnTheTeaLeaves,gcx4hl,Same. Layered with a hair butter (I currently use Camille Rose Aloe butter gel but want to try their Sweet Puddin buttercream) makes it so nice....
Bokunoreddit11,gcx4hl,TGIN Green Tea leave in is by far my favorite for type 4b/4c hair. It’s one of the few products I consistently repurchase as soon as I get low on it.
CoffeeB4Talkie,gcx4hl,"Lavish by Miche Beauty

A few from The Mane Choice:

Tropical Moringa
Ancient Egyptian
Prickly Pear"
JenandJuice55,gcx4hl,I love Cantu. Anything Cantu my hair will accept so graciously. So I use their Leave In Condition Repair Cream. So luxurious and wonderful.
MissD34,gcx4hl,I love Cantu leave in conditioning cream for daily use and Mane Choice Tropical Moringa leave in conditioner on wash days 🥰
atot20,gcx4hl,Mielle pomegranate & honey leave in.
bottledbed,gcx4hl,I use this along with the honey miracle mask. Makes my hair so soft easier to detangle
justht,gcx4hl,"Have you considered your strand thickness and porosity? Curl pattern by itself doesn't tell you much.

The thicker the strand, the more likely you can get away with thicker consistency in products (and vice versa), all else being equal. The lower porosity, the less overall product you're likely to need."
