index,id,comments
2noserings,jmgbdf,"How to achieve this look? Is it small parts with bigger chunks of hair?? I tried that once and it didn’t look right, but maybe i didn’t use the right hair&&&&&&Last time i attempted this, the ends of my hair would stick out of the twist and it looked awful within a few days. I used regular braiding hair"
eclipticos,jmgbdf,"Medium parts with big sections of Hair, she probably has 25 or 26 twists in."
mecca_f,jmgbdf,There is a specific hair to achieve this. Freetress Water Wave. Then just use more hair to make the twist chunky
novasolace,jmgbdf,Consulting with my black hairdresser friend who adores braiding-will come back with her advice!
DamaDeGatos,jme961,"I live in the Midwest and am a twist out girl. 4c, low porosity. If you want to have a defined and moisturized braid out every day, unfortunately I haven't identified an option other than to remoisturize and braid on a daily basis. Since I don't want to do this, my winters usually consists of a lot of crown flat twists. My hair retains moisture well with this style, and I'm not over manipulating. If I do decide to wear a twist out, I just accept that I'll only get one day out of it if I don't want to LOC again that night.  

I recently started to accept the fact that sometimes there just aren't any ""tricks"" or work arounds for my hair. I have to do what's best for its health and my time."
Ok-Bike-1912,jme961,"I'm from Minnesota (but now live in the south)- and honestly the best option was to put my hair in a protective style once it started to get cold and always oil/moisturize my hair in the morning. The air is so dry and I felt like I'd wake up and my hair would feel dryer, so keeping it in braids or twists of any kind always worked best. If your hair is breaking off, I would definitely suggest focusing on getting as much moisture locked in as possible and leaving it in one style for a few weeks at a time (inbetween washes etc). I've found that my hair doesn't like me messing with it too much, otherwise i'll see more breakage. For reference, I'm 4a/b, high porosity, fine curly, so oil is one the best things for my hair, plus a curl revitalizer. 

hope that helps!"
miaemo,jme961,"I don't live up north. I actually live in Texas and our winters do not compare at all lol. But I have a suggestion that is just an over all lifesaver for me. I have a humidifier that I use when it gets colder here. I actually bought a cheap hygrometer to monitor the humidity level in my bedroom because I had laser eye surgery and my eyes get really dry when humidity drops too low. So I use that to determine if I will use my humidifier at night. My eyes, skin, and hair have done well with it. Although, this will be my first winter with fully natural hair so I will see how it goes."
quarantinedsince96,jme961,"People who live in the north, how do you keep your hair moisturized in the winter?&&&I’m a braidout girl through in through. I usually wash my hair once a week and then will do a braidout for the week. It used to be fine because I would unbraid two/three times a week for work/school (yes I’m so lazy I go to work with my braidout and get complimented by all my white coworkers on my “new hairstyle”). Now that I’m working from home, I don’t really unbraid my hair because... well I’m lazy. I live in Canada and now that the winter is near, I’ve noticed that my hair is becoming increasingly dry, and it’s even breaking off. This hasn’t really happened before. How do I keep my braidout “fresh” and keep my hair from becoming too dry without having to re braid every night?&&&This actually sounds like a really good idea I’d never thought about! Thank you will definitely try it out!&&&Yes you are right I think I just need to be less lazy and rebraid every night! 

I wish I could cornrow or flat twist, unfortunately my skills are really basic in that area. I’ll just stick to moisturizing more often I suppose."
Missnessa31,jmblgu,Love it. You can't go wrong with a big healthy'fro !
tamoki30,jmblgu,Sunday Funday ☀️&&&&&&Thank you!! ☺️
Confusedsahm,jm880d,"Use a hand mirror and go teeny piece by teeny piece. Thats what I used to do. Eventually I was able to do it just with my finger and feeling where the part ends. Also, if its detangled COMPLETELY, you can just slide the rat tail straight through it. Thats a bit more trial and error though. Either way, still cute! I prefer not to have my hair perfect. Makes it easier."
Miamoney16,jm880d,Beautiful
bastabastacosi,jm880d,Beautiful curls!
blindscorpio20,jm880d,I haven't had a straight part since I've been natural. doesn't bug me but my mother complains about it each time
jwash1894,jm880d,A rat tail comb is super helpful!
lb322,jm880d,Finally long enough for buns!! I’m still figuring out how to get my part even... my hair has always been relaxed/in braids and this is the longest it’s been since my Big Chop!&&&&&&Thank you so much!! I need to hit the beauty supply store up!
tamoki30,jm880d,Yasss poofy puffs! Love these
