index,id,comments
Seoul_searcher5674,er7v1a,"Three weeks into CGM and I think I’ve found a good routine!&&&&&&Routine so far with products available in Australia: 
1. Wash with Noughty moisture boost shampoo (not much) 
2. Condition with TRESemmé botanique restore and shine with coconut oil and aloe 
3. Deep condition with Noughty intensive care leave in conditioner
4. Style with Schwarzkopf Taft mega styling gel 
5. Plop in t-shirt for 15 minutes
6. Extra style with Herbal Essences tousle me softly mousse for any extra frizz
7. Scrunch the crunch after air dry&&&Thank you!!&&&Thank you! I’m so glad I’ve started to embrace the curls!"
Shadowfox22187,er7v1a,Very beautiful
TrockyNocky,er7v1a,"Wow, gorgeous results!  Your hair is so shiny and healthy looking."
themoonsaidyes,er7v1a,Yooo your hair looks awesome!!
bewarethebaer,er7sww,You and your curls (but mainly you) are very pretty😱
funwith-mygun,er7sww,Seems I’ll fit right in with this sub&&&&&&Thank you!! Everyone says that I’m to pretty too be a guy but I enjoy my masculinity very much!&&&My routine is to wash with light shampoo and heavy conditioner both without sulfates! Keep my hair in a hood (or a Bennie preferably a hood) till dry then brush lightly it’s always poofy for the first day but by day 3 I got rocking head of curly hair! Btw I am a guy!( sometimes that gets confused)
Chloebird29,er7ayq,"Canola oil any good for hair??&&&Hey, I was going to try to make some diy deep conditioner with my regular conditioner mixed with extra virgin olive oil as I am all out of deep conditioner, however I don’t have any olive oil on me and there’s currently a state of emergency on where I live so no businesses are open and we cant drive on the roads anyways.  I have lots of canola oil on hand though but couldn’t find anything about that.  I have some coconut oil as well.  Would either of these be okay as a substitute?? TIA!! :)&&&Okay thank you so much!! I think I only have off brand miracle whip atm, I’m guessing that wouldn’t be as good as mayo right??&&&Thank you so much!! I did end up using both and it turned out great 😊😊"
The_Indian_Rose,er7ayq,"I'd add both as they are both good, thickening, strengthening hair oils. Canola oil contains lots of beneficial proteins. Here I wrote a few canola oil hair recipes: [https://www.theindianrose.com/how-to-use-canola-oil-for-hair-growth/](https://www.theindianrose.com/how-to-use-canola-oil-for-hair-growth/)"
bluepisces1980,er7ayq,"I’d choose coconut personally... also mayo or an egg can also work as a deep conditioner you can rinse out.

No state of emergency here but lotsa lotsa snow and bitter temps! Stay warm!"
bristly_hedgehog,er766o,"How do you handle your bangs? I’ve just started and my bangs are ridiculous looking. If I plop, they’re all gnarled and facing the wrong way. I try to dig them out of the plop so they just dry on my forehead, but then they’re flattened."
