index,id,comments
Cucalope,ow4hhq,"I'm pretty sure your hair type is beautiful. You look like you could have curled it for a wedding and everyone would think you spent so much time on your hair! For your actual pattern, maybe 2B or 2C, it's more of a big beautiful ringlet than a defined S wave. So I'm going with giant pretty curls!"
Lwagga,ow4hhq,Is “shiny” a hair type?
MrsRadioJunk,ow4hhq,"Try adding mousse when it's wet before bed. And, if you don't roll too much, scoop your hair up when laying on your pillow (so like scrunch it then lay on the scrunched hair). When you wake up you can add in a bit more mousse or gel or hairspray to help it hold better."
Retiredgiverofboners,ow4hhq,3a curls
Smart-Cable6,ow4hhq,Wavy hair normally loses its shape trough the day. If you sleep with wet hair some styling in the eneving could help you keep that shape longer. But I’m styrting myself so I don’t have much more tips.
_here_for_the_stuff,ow4hhq,Beautiful is what it is
adorkablefights,ow4hhq,My guess is 2b
joycorgi,ow4hhq,Does anyone know what my hair type is?&&&&&&I've always struggled with inconsistent hair my curls are never the same. I dont ever style it I sleep with wet hair and just let it live. I use a leave in conditioner and gel. My hair looks nice when I wake up but by the end of the day it gets flat
julybunny,ow4hhq,"Probably wavy hair (2b or so). I have the same hair. I styled using a mousse cast on wet hair and broke the cast and it stayed very wavy (about 2c) but after a couple of hours my hair falls out of shape and reverts to 2b. You might have the same? Btw, your hair looks really shiny & healthy so whatever you’re doing keep it up 👍🏼"
mimibabyy,ow4hhq,2B or 2C
sickly-survivor,ow4hhq,Pretty type
tuc0theugly,ow4hhq,"I believe we call that, hair:}"
Aromatic_Mousse,ow3tz9,"Get your hands damp and praying hands/scrunch with that. Spraying makes my hair all frizzy and gnarly, wet hands just resets the cast. By day three I usually add a spritz of Redken One United to my palms and do the same. It just helps it calm down a bit and loosen up any crusties in the cast."
BlinkerBeforeBrake,ow3tz9,"My hair does NOT love to refresh - only soak & start over. Tips?&&&Hello! I’ve been trying to get the knack of refreshing for a while. Most of the time I don’t need to, but there are days I have plans after the gym. For context, I have 2C hair in the top layer and 2B in the bottom layer, dense but fine-ish hair, and fairly average porosity.

Here’s what I’ve tried. Open to any suggestions!

- Spritzing water and adding more gel. This tends to make my top layer frizzier, and heavier loaded with product.
- Using just Not Your Mother’s salty beach wave spray. Best effect, but made my hair feel absolutely disgusting. Couldn’t even use the next day.
- Spritzing water and scrunching existing product. Doesn’t seem to do much, and gets frizzier. 
- Soaking just the curls in the shower and then air drying them. This gets rid of all the product, and my hair gets gross.
- Raking curly creme through my hair. Doesn’t do anything with all the tangles, and damages my hair."
Dittany_Kitteny,ow3tz9,"One thing that works well for me is refreshing with steam. I’ll hop in the shower with my hair up in a bun/shower cap, wash my face and body, and then then off the shower but while it’s still steamy in the bathroom, let my hair down and gently scrunch with damp hands."
Glued-Up,ow3tz9,"Try Curls, Lavish Curl Moisturizer, its the only way I refresh, I spray in my hands coat hair, and waves/curls POPPING for going on 9 days"
ImprovingSilence,ow3tz9,[Dry Refresh!](https://youtu.be/uheSDqJzrI0)
Mirrranda,ow3tz9,"Something I just tried recently that I think worked well was wetting with a spray bottle, squishing some gel in (less than I would use on a wash day) and then styling with a wet brush. I basically use it in the same way many folks style with a denman by brushing in the direction of the natural wave and twisting around the handle. It works for me because otherwise my refresh looks stringy and/or frizzy. BUT I know most people advise only combing/brushing in the shower with conditioner in so YMMV!"
Old-Mortgage8952,ow3tz9,I am still trying methods. Hopefully I can find something but I am just starting g to think that maybe I need to wash/cowash every other day for good waves and curls. Maybe I’ll find something that works or maybe this will be ok! Wash and wet when you need to with no guilt :)
ShmokeanduhPancake,ow3tz9,Yup. I gotta wash. No way around it for me.
Spirited_Duty_462,ow3tz9,I read (or watched) somewhere recently that if your waves have a hard time holding and/or refreshing it could be due to moisture overload or protein deficiency. I have the same issue after certain wash days with real heavy & moisturizing products. I was thinking about trying a clarifying wash day with protein products and seeing if that helps my waves hold & refresh better. It makes sense because if you’re using refresh products with moisturizing ingredients it will only make the issue worse.
_grasss,ow3tz9,This has been the only refresh method that has worked for me! There are videos on youtube of the method by Marisa Curls if you’re a visual person like me
cowsaysmeow14,ow3tz9,"My hair also doesn't love a ""damp"" refresh, prefers to be quite wet, but at least it dries fast. 

I find smoothing down the hair at my crown with wet hands helps with the frizz up top (and sometimes I'll put a tiny bit of mousse up there as well if it's really OOC). 

My hair is ultra fine, dense and high porosity. I also find leave-in conditioners make the frizz go extra without adding any definition AND weigh down the ends FWIW, so as far as styling I tend to stick to just gel or mousse."
duracraft_fan,ow3tz9,"I have purchased several refresh sprays, made just for refreshing curly hair on non wash days. They are hydrating and smell great and don’t leave my hair feeling weird at all!

I have the Pattern hydrating mist and the Tropical Moringa restorative spray"
kgberton,ow3tz9,Some of us are just like this. Some of us can't have refreshes.
lanq143,ow3tz9,same for me! i personally like to get mine pretty wet and then microplop after to get rid of the water. that was a game changer for me. basically blot gently with a microfiber towel (holding towel in open palm and pushing it upwards but not scrunching).
maraq,ow3tz9,"I spritz with water, scrunch in some leave in conditioner (smoothing over any frizz) and then add a little gel or mousse. The conditioner helps my hair reclump like it does when freshly washed (not quite but almost)."
pjj165,ow3tz9,"Try adding water using your hands instead of a spray bottle. Here is how I do it: I get my hands soaking wet (dripping wet) with water from the sink, and add a bit of whatever product I am using but much less than what you would use to style it the first time. Then rub the product in between the hands to mix it with the water, adding more water to your hands if needed to get the right consistency (which will be different for everyone) and use prayer hands to apply that to one side of the head, and then scrunch in. Repeat for other side. It should be only just damp and shouldn’t take too long to dry and then SOTC. I find this method works really good for mousse, or also for softer and more liquidy gels, and creams (like a leave in conditioner) but doesn’t work great for hard hold gels or anything with a very thick consistency"
shiny__happy__people,ow3tz9,"I do this, but with a tiny amount of conditioner. It helps to keep down the frizz and send to reactivate the gel, causing another cast."
thatoldgoat,ow3tz9,"I have similar hair, though I’d say my hair is low porosity. Needless to say, what works for me is: JUST hard hold gel out of the shower after washing, micro plop, spray some sea salt spray on my roots, diffuse, SOTC when dry and then I add the tiniest amount of pomade in when dry. To refresh the next day, I wet my hands and run them over my hair (like I’m pulling my hair into a pony tail or two pig tails) so my hair is damp, then I’ll either scrunch in some sea salt spray or the pomade or balm I used the day before in. And I mean a tiny amount, like a pea size or less. I hope that is helpful"
tquinn04,ow3tz9,When I refresh I need something that adds hold as well. I also need something that I can use without applying it with my hands because that makes it even frizzier. I like alcohol free hair spray or I have a refresh spray from Aussie that I love. I just spray and it hit it with my diffuser again and my hair looks better than wash days.
Licha19,ow0r9p,"yes, denman first, then gel, then scrunch scrunch scrunch"
WeAreStarless,ow0r9p,"in my experience, i gotta do a ton of scrunching after i use the denman to put the curl back in"
