index,id,comments
ElectricalPirate14,oii14b,I like the sun bum 3 in 1 leave in and the NYM leave in. They are both sprays but I don't spray them directly on my hair I spray into my palms first.
Greatrisk,oii14b,I use Curlsmith Moisture Memory spray as a leave-in and I’ve been happy with it. It is designed as a multi-tasking product so it can also be used as a refreshing product.
GritNGrind4Ever,oii14b,"Ouidad Moisture Lock Leave In is what I use on my hair because it isnt too heavy, but it definitely moisturizes my hair! So maybe try that, but also I have seen people add their favorite leave-in to a spray bottle with some water. Maybe you could try that if you find one that you like that you want to apply by spray bottle and it also should make the products not so heavy since mixed with water!"
Sea_Aspect_2327,oii14b,"Ouai leave in has treated me well so far, i’m still figuring out how to use it best. We have similar hair but so far it’s worked good, you can get a travel size for $12 to try it out"
facejellyy,oii14b,"Spray leave ins?&&&For over a year I've been using Curls Blueberry Bliss leave in. I have fine thick hair that ranges from 2a to 3a around my head (curlier pieces tend to be coarser, but my hair is easily weighed down so products such as Shea Moisture dont work)

I'm looking to revamp my collection now that I have more money to splurge and test different things out. I've always been interested in spray leave ins, but I'm scared they wont be moisturizing enough for my dry ends, but I'm intimidated by things like heavy creams because they may cause my oily scalp to act up.

Is there a product with a good balance?"
ElectricalPirate14,oiddnd,Looks great!
Greatrisk,oiddnd,"Oh, that’s smart to diffuse section by section! I may have to try that! Looks really good 👍"
MBmondongo,oiddnd,"Finally some good waves!!!!!&&&&&&I washed with not your mother's shampoo, conditioned with Shea moisture manuka honey and yogurt. Then added a dollop of kinky curly custard on very wet hair and spread with my wet brush. I was having issues because my hair is really heavy so if it forms big clumps they look great to start, but then they never dry and stretch as time passes, so the bottom of my hair would look straight and the top wavy. Today I sectioned it 3 times. Started working at the bottom, added uncle funky gel, used the 5 row denman brush to brush it outwards, then herbal essences mousse and scrunched to my scalp. I then used gator clips to keep my waves up until I had all the hair up. Then one by one I diffused every section. It was very fast to diffuse as the small sections helped a ton. My hair takes hours to dry and it would never get over 50% dry with diffusing big clumps. Today I got all the waves and volume I ever wanted when starting CGM.&&&It also made a nice cast, which I usually never get on the bottom part.&&&Thanks! I'm very happy with it!"
magpiec,oiddnd,"Are you me?! I got spooked when I came across this photo :D

I have very similar hair and even my bathroom looks similar to yours! I even have a plant in the same exact place you have a plant in the background. I got curious and looked at your profile and you also went to UF!!!!"
HonestlyRespectful,oid1t9,Silicone is very good to eliminate frizz. Use it if you need to. I just found sciencemeetscosmetics on Instagram... lots of good scientific based info on taking care of hair. She has beautiful curls and only uses products with silicone.
Merci01,oid1t9,"Ooh, Which deep conditioner for Nexxus? My hair loves Nexxus Therappe and Humectress

Also, which silicones are good for smoothing frizz?"
