index,id,comments
Distinct-Idea4849,qk5p6t,"Washing hair before/after a haircut?&&&In the past, with my short hair, I always would just wash my hair after I get a haircut. However, now with long hair, I assume I should wash my hair right before getting a haircut. However, I also read washing your hair too often is bad for it. So do you all wash your hair before and after a cut? Or only before? Or do you not wash out your products and get just a haircut then wash after?"
HonestlyRespectful,qk5p6t,"Usually a wash and style is included in the haircuts that I get. You shouldn't have to change anything. I mean, don't go to your haircut with completely gross unwashed hair, but if it's just your normal everyday hair that they're about to deal with, do nothing. They will give you a good wash/scrub, then condition, then proceed to cut your hair. If you're getting a curly cut, ask the salon what they prefer that you do. Some might want you to come in with your normally styled hair. Some might want naked hair, clean but air dried to see what your natural hair does. Just ask, they'll tell you. If it's not a specialty curly cut, just go in with your normally styled hair, and they'll wash it."
HonestlyRespectful,qk26k3,"It looks healthy and beautiful, as is. CGM doesn't always work miracles for everyone, and sometimes it makes some wavies' hair worse. What I'm saying is if it looks that good with no effort, why mess with it?"
__m_c__,qk26k3,"Start experimenting. If you have fine hair, start with light products like foams, mousse, or sprays and take it one thing at a time so you can tell what the effect of each product is on your hair. You could also experiment with different wash, dry, and styling techniques especially since you noticed that you get more of a wave depending on how it dries. 

I'm going to date myself here, but the wavy/curly hair journey is a long one. Some people work on their curls for years. By then, you also have to factor in aging on your hair. I can tell you that at your age my hair was very straight and it became wavier over time as my hair aged with me. You never know - it might do the work for you over time! Lol"
honeyyong,qk26k3,"Possible wavy hair? First two pics are after being wet from rain and naturally drying. Last two are sleeping on it wet.&&&&&&Thank you! Yes when I was younger my hair was stick straight that’s why I thought the waves must have been from sleeping on it wet but it was always the same pattern so I was getting suspicious!&&&Thank you! Do you recommend any products for frizz/ holding waves? They hold pretty well with no products but they get flatter when I sleep? And thank you for the advice!&&&Thanks! I almost never use heat actually and I’m wondering if incorporating it sometimes might actually help set the waves instead of the water pulling it down as it dries. My hair will stay damp for hours air drying. Do you recommend any products free of sulfates/silicones?&&&I first though my hair waved when I slept on it wet in a certain pattern, but after cutting it it seems t wave up naturally. I do not use products yet and I use matrix biolage hydrosource shampoo/conditioner. Any recommendations welcome!"
jaideheda,qk26k3,mine is like this too! the longer it is for me the curlier which is frustrating haha
pajmahal,qk26k3,You have wavy hair for sure if this is what it does when it absorbs moisture. Conditioning it really well/s2c/cutting back on heat styling preserves waves by locking moisture in all the time. I’d see what happens if you cut out sulfates and silicones and try plopping/making a gel cast.
verytinytim,qk26k3,Yes definitely wavy.
-wheres-the-any-key-,qjw5fd,Looks like you've got a lot of great advice! My first step in troubleshooting would be to do a protein treatment before anything. You may just need some repair help. Your hair is gorgeous!
Ang3lr0se,qjw5fd,I'd try deep conditioning your hair and then possibly a protein treatment if it's still really frizzy. It makes time for your hair to get use to the new routine so try to be patient but since I learned about protein moisture balance things have gone a lot smoother.
