index,id,comments
BebeCrow777,ins51i,"If my hair is more on the straight side, a bun gives me soft flowy waves. If it’s leaning more defined/curly, I’ve slept with a silk scarf or pineapple pony and that keeps my wave nice. Also not opposed to sleeping in a braid :)"
BlackWhiteStriped,ins51i,Does anyone put their hair in a bun during the day or while the sleep to get good waves?&&&I heard put your hair in a bun while wet will cause split ends and damaged hair.  I also see other posts that wearing damp hair in a bun while you sleep will make your hair nice and wavy by morning. Do you avoid the bun altogether and wear a ponytail to preserve your waves?
Kangaroosaurus,ins51i,"I find the ""soft"" bun works pretty well for me with damp or dry hair. My hair is very fine and prone to tangling and breakage, and long..to my waist. I had good results after plopping for about 15  min, letting it air dry for a little while, then flip my head upside down, gently gather the hair (try to make sure my part is tidy and where I want it, then gently twist all my hair in one direction (same direction it tends to wave) then wrap the twist around itself and tie off with a soft scrunchie, just tight enough to hold for sleeping. If I put it in a bun while wet, it is still damp by morning, so I don't necessarily lose the waves but essentially have to do whatever styling I would with damp hair. I get damage if I use those skinny cloth elastic hair ties, or wrap too tight."
apbannister22291,ins51i,I used to put my hair in a bun constantly (like a ballerina style bun) when wet right out of the shower and I always used to have incredible success when I took it out still slightly wet after a few hours and then brushing it out and styling it as normal. Sadly after I ruined my hair with bleach years ago I haven’t had the same success with that method. I always have success with putting my hair in a loose pony with a scrunchy overnight to preserve my waves.
bookraven4,ins51i,personally buns actually straighten my hair! so i only wear a bun if i’m desperate lol
glow89,ins51i,"I put my hair in a bun when I go to sleep bc that’s the only way i can keep my waves overnight, especially if i wash my hair before bed. I know it’s probably bad for my hair, but my choices are bun or messy, gross looking hair, so i’m going with a bun!"
Nibblinsquirrel,inp6qx,"So I’ve used the aphogee two step before and I would be cautious unless you know how your hair reacts to protein, because it is very strong. I mainly recommend it to people whose hair is very damaged from bleach, and their hair feels stretchy and gummy while wet. If this isn’t you, then I would stick with a conditioner with protein. The curl junkie repair me is probably my fav but it’s very expensive. Another option is the hask deep conditioning packet that comes in hot pink packaging (sorry I forget the name!), which is also very good but is more moisturizing and thicker. Another option is to get protein filler from Sally’s beauty supply and mix it into your conditioner or deep conditioner- just a warning it is very liquidy. You would want to get a clear protein filler because I think some have color added. Hope this helps!"
WeAreStarless,inp6qx,the aphogee is way stronger!
goodmoonvibes,inp6qx,"For protein, is Aphogee Two step (minus their silicone conditioner) or a deep conditioning with protein better?&&&&&&It does!! I tried a rice water rinse on a section of hair, guess what... wave came back after days of limp nothingness!  I’ll do a diluted rice water rinse every week till better and leave the aphogee for another time. I agree might be too strong for my natural hairs. Thanks a bunch!!!!!!!!! 🐤&&&Any recommendation for a deep conditioner for after? The info is overwhelming and I see most have protein or silicones or oils that don’t penetrate but sit on the hair"
Ok-Yak-2963,inod79,I’m new to the wavy hair community and I need your help! Looking for tips! I’m also curious as to what you think my wave type is?&&&
sagefairyy,inod79,2a/b :)
Rommie557,inmedh,"The LA gel is a great budget option, but I found it a little drying fr my hair. Maybe changing your gel would give you more moisture?

I get weighed down really easily too, but I've noticed I can use the heavier oils if I use a verrrry small amount and emulsify it with water before application. Like smaller than dime sized for my whole head.

I've been using Curls Blueberry Bliss Leave in lately, it is relatively light."
X0utlanderX,inmedh,The LA gel made my hair very sticky and left residue. I never got a cast from it either
builtthiscityon,inmedh,Moisturizing or hydrating?
plentypapaya,inmedh,As I Am has a great leave in.
yougoglencocox,inmedh,"Moisturizing products that are still lightweight?&&&Hey all, I'm about 4 months into CG and am having difficulty finding moisturizing products that avoid ""heavy"" ingredients like coconut oil, shea butter, etc. I find that lighter oils work better since my hair is so easily weighed down.  I'm looking for deep conditioners and leave in/creams that are moisturizing but will still make my waves pop. Current routine: NYM sea kelp shampoo/conditioner with LA gel, on day 3 I might add argan oil. Twice a month I use deep conditioner/aphogee protein treatment. For reference my hair is 2b-c, thick and low porosity but also very dry.&&&Hmm I guess I honestly don't know the difference"
builtthiscityon,inknht,You could probably get that from Prose
dreamsmarter,inknht,"Can you specify what herbs are irritating? Seems like every product has some kind of plant as an ingredient. Is it just the essential oil that's bad? What are some examples of other products that do work for you?

I've used Jessicurl deep treatment which has a no fragrance option but it has shea butter and various plant ingredients. Giovanni Hair Reconstructor is less heavy but still has plant extracts. It might work. 🤷"
