index,id,comments
julialovesyou35,fjedbw,"i'm kinda new here, but i love learning about wavy and curly hair! I am not a strict CGM follower, but i just started my wavy hair journey one full year ago! i just wanted to point out that my hair started it's texture at the root, and i'm so excited; because that has never happened to me before!&&&&&&For this wash day I actually tried out a new leave in! For shampoo I used not your mother's royal honey and kalahari desert melon, and deep conditioned with the L'Oreal evolve total repair 5 damage a racing balm. I then like to style my hair soaking wet. So I tilted my head sideways so my hair is facing the opposite side of the scalp and I raked in shea moisture's miracle styler leaving treatment with marshmallow root following by scrunching in my la looks flex hold gel (the green one). Then blotted any excess moisture/product with a t-shirt and then plopped for about 20ish minutes. i then let my hair either air-dry or spray in a little heat protectant and then defuse."
ouryellowsubmarine,fjedbw,What's your routine?
bigdog2525,fje6bi,Humidity&&&Has anyone noticed that humidity makes your hair unable to hold a wave?  It's been rainy here the past week and my hair won't hold its normal waves regardless of how much gel I put in it!
jbei9981,fje6bi,"If your gel has humectants like glycerin as one of the top ingredients, that will attract moisture to your hair and make it more poofy with less of a defined texture. Look up the frizz forecast on naturally curly. It will give you tips on which products will work best for the weather."
mercurys-daughter,fje6bi,It’s because your hair is trying to absorb the moisture in the air.
Noroeste,fj82uf,It’s beautiful!
barbarababoon,fj82uf,First curl!&&&I tried to let my natural waves form and I got this ringlet! Success! [pic](https://imgur.com/a/ZDBd4GP)
fashionvomit,fj82uf,awesome! good luck on your hair journey
Lifttingz,fiwgq2,"Could your hair be weighed down with products? 

Try scrunching your hair with your head flipped upside down. I'd also try parting my hair closer to the middle."
UVRae,fiwgq2,"I have the same issue! When I talked to someone styling my hair they said it could be from hand oils - my bangs swoop to my left, and the straight side is on my right. I tend to tuck my hair behind my right ear so that might be why that side's straight for me. Maybe you as well? Hope to hear some other responses here as well!"
gawiya,fiwgq2,Maybe u sleep on that side?
got7_oreos,fiwgq2,One side is always straight&&&Due to my hair part I have more hair on my left side then right but my right side has never really been curly and has been super straight compared to the other side. I use a mouse and curling enhancing products so idk why. P.s. I do wash my hair too often but I need to fix that lol so i don't know if that has anything to do with that&&&I feel like if anything I probably touch the wavy side more lol cause sometimes I get some perfect ones there.
omg-_-becky,fiwgq2,"It could be any of the things listed here already, or it could just be the way your hair is. It's the way my hair is. I part off-center, to the left, and my hair on that side nearest my face just doesn't have as much texture as the rest of my hair. It's not damage, it's not product, it's not from sleeping on it. So it is what it is, not all of your hair will be uniform. Once I accepted it, I now move my part around, got bangs, pin that side."
plentypapaya,fiwgq2,"Same.   One side is just less curly for me.   It has nothing to do with stylers, washing, parting, or anything else.   It is super common for wavy hair to have more than one curl pattern.  

Fun fact, for YEARS I thought my layers were cut wrong on one side, or unevenly.   Turns out, that’s just how the hair grows."
RadishDerp,fhapfn,"What I do is wrap my hair in a satin scarf. I've always found that pineappleing just stretches out my waves, but the silk scarf is loose enough that everything stays intact!"
WaviestHare,fhapfn,This [video](https://youtu.be/qnl7uO22Kr0) from Swavy Curly Courtney helped me a lot.
