index,id,comments
blckrainbow,pim3ja,"No experience, but came across this article on buzzfeed the other day, maybe it will give you some idea on how to use it (there's links within the article too)

[https://www.buzzfeed.com/hannahmarder/trying-brad-mondos-wavetech](https://www.buzzfeed.com/hannahmarder/trying-brad-mondos-wavetech)"
wander1262,pim3ja,Xmondo single styler?&&&Talk to me about the xmondo foam. I just bought some and am looking forward to trying it. I'm not sure if I should pair it with a gel or not.
Feisty-Sherbert,pilfsv,"Anyone have experience/suggestions for cutting their own hair?&&&I have always cut my own hair, back when I mostly wore my hair straight. I never had any issue with getting the correct shape or keeping it even, even when I was cutting a short bob. I have no idea how to cut wavy hair though. I’m not sure whether I should go for the cut-when-dry advice you usually hear for curly hair, or go for wet like I used to. My hair is mostly 2a-2b because of damage, but as I cut off the damage and do some treatments I’m hoping to get back to to 2c-3a again. I think a cut will help enhance the waves but I’m not sure what the best method would be. It’s mostly the same length all around except my bangs and I definitely need some layers. 

[Here are photos](https://imgur.com/a/hTn01Qg) with my current hair state and some photos with less damage. The last photo is the only photo that you can very faintly see the ringlets I used to have around my hairline before I started bleaching or dyeing my hair."
Masters_pet_411,pilfsv,I used manes by mel video. She had one about a pigtail cut and one where she taught her sister how to cut her own hair.
lvamc,pilfsv,Seconding Mel's video!
Daisyfay1414,pik0vk,Have you tried washing less or cowashing?
Lady_Sasa,pik0vk,"You could try switching to a non scented, non comodogenic shampoo. I have eczema on my face and scalp and struggled before and after starting CGM with itchy and irritated scalp. I recently switched to hair products by the company Seen as they are created by a dermatologist and they have non scented options and are formulated without Silicones, sulfates, and a lot of other stuff. Its a bit expensive but has drastically helped with the itching, im less oily at the roots and my hair has been shinier and much happier. Of course you can always speak to your doctor about it- scalp is skin. Oily roots with white flakes is usually dandruff aggrevated by fungus that can be solved with medicated shampoo, you could have eczema like me, and there are many other things a health professional can look at. And being a nurse myself there are no dumb questions so just ask your doctor:)"
LoveIsTrying,pik0vk,"Was your scalp not itchy before you started CGM? What were you doing then?

Another though: Is it possible that you have allergies or sensitive skin? I’m very limited in what I can use, because fragrance and many botanical ingredients irritate my skin, so I use Free&Clear shampoo, conditioner, and hair gel."
OwnMorning5251,pik0vk,"Cocamidopropyl betaine can cause itching to a lot of people even though it's a great mild cleansing agent, and it's a very common ingredient in low poos and stronger sulfate shampoos, so maybe try eliminating it and see how it goes. Also, do you airdry your hair? I've recently discovered that leaving your scalp wet for too long can aggravate the itchiness of the scalp. 

I've had the same problem, constant itchiness and painful bumps on my scalp, ever since switching to a low poo with a 5,5 ph without cocamidopropyl betaine and at least diffusing my roots if not the whole hair, the itchiness went completely away and my scalp feels so much better and healthier!"
justkiddingbutreally,pik0vk,"I have the same problem! Happy to know it’s not just me (but sorry you’re experiencing it as well). I tried a few different brands, and finally gave up and went back to my trusty Pantene shampoo. My scalp cleared up almost immediately!"
nettiemaria7,pik0vk," Most poos make my ends crunchy.  So I just cowash.  

  I just add some regular poo top of my head if need be while cowashing.  You really might have dermatitis.  I have it now or a scalp burn (I suspect the latter) (not from cg products).  I unfortunately am having to resort to nizoral for a little while...I dont know if can do it again though.  And have a prescription steroid ointment.  She did not know alot about dermatology but I questioned her about products to use and was told to do mild.  No scents, no essential oils etc.

But also coconut makes my scalp so itchy and red and some nuts.  It's in practically everything cg.  

Someone just suggested Dove moisturizing baby unscented shampoo as a low poo if you want to give it another try."
nitogenesis,pik0vk,"Have you talked to your doctor? If you have tried very different products and nothing worked, could be a fungus thing? I have
seborrheic dermatitis and have been using Ketoconazol (prescribed by the doctor) once a week for a few months and it's much better now. And products build up make it worse for me."
pixiepeanut,pik0vk,"I had the same problem after 2 years fully CG. I've gone back to using salon products with sulfates as well as an anti dandruff shampoo every few washes which has helped immensely.

Manes by Mel has a video which was a real eye opener for me about how CG products can also build up as they contain heavy oils and then you are not using a strong enough cleanser to remove them. This can cause scalp issues over time similarly how CG describes with silicone. 

CG was amazing for my lengths and curl pattern but nuked my scalp!! I'm trying to comment all over here so people are aware that this can happen as I'm still dealing with issues."
