index,id,comments
Hiccups_McGee,lcnl5b,"I think this is your biggest problem. It is so hard to see what works with your hair if you are never letting it ""settle"" into a routine. It will also help you to practice a certain technique so you know you're doing it correctly and it's just your hair that doesn't like it.

If I am trying a new product or technique, I give it 1-2 weeks then see if someone needs to be modified or switched out completely."
Least-Somewhere,lcnl5b,I’ve never finger coiled. A wet brush has helped a ton with my clumps though
amajurey,lcnl5b,Is it possible to get a consistent wave/curl pattern without finger coiling or twisting?&&&My goal has been to get defined and consistent waves through product and scrunching alone. But I'm starting to think it's only possible by curling it manually. What has everyone else's experience been like? Is it possible?&&&I'm hesitant to share my routine because I'm pretty much trying something different every day. But most usually I wash or co-wash then brush wet and then brush through gel. I'll scrunch that lightly to encourage the curl then wait for that to dry then scrunch it out. Brushing has definitely helped but I feel like it only makes it look good in the front and the back goes flat. This is why I've been trying finger coiling lately. This made me wonder if finger coiling Is The Way.
mondoburgerislife,lcnl5b,Could you walk through different things you’ve tried? Like products and routines?
okayseemsfakebutokay,lcnl5b,i just put mousse in my hair and scrunch then let it air dry. once it’s dry i flip my hair over put my finger into the roots and kind of rub to get rid of clumps. that’s was works for me anyways!
petitsamours,lcnl5b,won't brushing it straighten it out? thats what I'm scared of. I think my hair gets more or less wavy depending on its mood
smil1473,lcnl5b,"When brushing, rotate the brush so the hair runs over the back after going through the bristles. This will help smooth it into larger chunks. When squishing, be gentle and don't break up these larger clumps. Might help keep the waves from separating out"
vmartinipie,lcnl5b,"As others have mentioned brushing/combing while wet and using the brush to distribute product evenly, especially in the back and nearer the roots, has massively helped me get consistent definition. It's hard to tell what you've been doing from this post but if you're solely scrunching product in from the bottom and not seeing the results you want, you aren't getting enough even distribution of the product to help hold your wave pattern."
IAmMeatSubstitute,lck02c,I havent but commenting for views. =\]
Snowstig,lck02c,"Wavy hair product survey&&&Hi wavies!  Has anyone used/ had any luck with the Noughty Wave Hello line?  Or the Function of Beauty line for wavy hair?  I have 2a, fine, high-porosity hair.  Just looking to get some opinions/ input since there are so many different products.  Thanks in advance!&&&My waves are pretty loose too...maybe I'll give it a go when I'm out of my current line-up.  Thanks for the feedback!"
boom_bunny,lck02c,"I have used the Noughty products. I used the shampoo and conditioner in the lavender bottles. I also got some kind of spray by them. 

They all have a clean smell which I like and I’ve enjoyed results from the shampoo and conditioner. I’m not a huge fan of the sprays but it could be I’m just not using them right. Makes my hair sticky. 

I still have the shampoo which I’ll rotate through (I have a few diff types/brands) but am switching up the conditioner. I’ll probably go back to it because the others ones I’m trying weigh my hair down.

Edit* I have high porosity hair with looser waves (not sure type)"
Hellosl,lcjsu9,"Please give the details of the cut!! Your hair looks like mine in terms of wave but probably denser/coarser? I never know what to tell the hairdresser, but I’ll have what she’s having!"
Jnad1,lcjsu9,Your hair looks gorgeous 😍 could you please explain what a curly cut is? Didn't realize there was a different way to cut curly/wavy hair
Nervous-Ad2534,lcjsu9,Your hair is goals!
ShambolicShe,lcjsu9,"Got my first curly girl hair cut and it helped a ton! Got rid of the damaged straight ends and made my head feel less weighted down👌&&&&&&It’s a dry cut that takes your curl clumps into account instead of a standard wet cut that has more precise cuts&&&Today I used Clarifying  shampoo then I conditioned twice with Cantu conditioner and used Cantu high hold gel and diffused until my hair was 75% dry. Added a little mousse after diffusing to temper the frizz a bit and let it air dry.&&&I went to a curl specialist and just explained that I was working on getting as much curl definition in my waves as I am able to and that I wanted to make it as healthy as possible. The only specifications I really gave were that I wanted layers and I wanted to keep the overall length as much as was possible&&&Thanks, it really does!&&&Thank you!&&&Awesome! I’m sure it’ll look amazing after!

My stylist didn’t tell me this but I happen to have a really good hair day that day so I guess it worked out for the best 😂&&&I paid $75...which is about $30 more than a non curly haircut in my area. So they are more expensive. A lot of the salons around me charge $100 for curly cuts.&&&It was for me. I have no intentions of wearing my hair straight again anytime soon. It made things a lot bouncier. If you plan on the occasional blow out or straight hairstyle I would definitely opt out!"
WavyChoy,lcjsu9,Your hair is gorgeous! A good cut does wonders! 😊
aroha93,lcjsu9,"It looks great! How much did you pay for your haircut? I’m hoping to get my first Deva Cut soon, but I was quoted a lot more than I was expecting to pay."
