index,id,comments
cav12345,odywp1,"Second attempt at CGM after months of wearing it up !!&&&&&&As I am co wash, tresemme coconut conditioner. Squish to condish. All about curls leave in moisture treatment and praying hands/scrunched while soaking wet. Air dried. :)"
AcanthocephalaAny681,odw4gx,Look beautiful
Blue_Turtle_18,odw4gx,"Want waves/curls closer to the root, help&&&&&&I'm pretty sure it's low (but honestly I'm not sure). What clarifying shampoo do you use? How often do you clarify?&&&I've been doing CGM for around 4 years. I get good definition in my ends and my hair does NOT feel dry. I do feel like I have a lot of product buildup though even in between wash days. 

My routine:

-shampoo twice a week with Maui moisture lightweight curls + flaxseed shampoo

-detangle with behairful brush and NYM Curl talk conditioner in the shower (I do ring out my hair of water before doing this)

- plop for ~5 minutes (I do this to remove most of the excess water because my hair takes too long to dry if I keep excess water in it)

-style my hair with Tre Luxe curl creme and then either NYM Curl talk mouse or Tre Luxe gel (I used to also use the NYM Curl talk conditioner as a leave in but recently cut that step out)

-plop again for ~10 minutes

- Hover diffuse on high heat, switch to warm heat once mostly dry

- SOTC with righteous roots oil"
Wise_Date_5357,odw4gx,"Hey, so what is your hairs porosity? Because mine is low and I know I get a lot of buildup and when I use a clarifying shampoo regularly (I have a Sulfate free one) I get way more volume and curl at the roots"
Aldrel_TV,odvhu3,"Does anyone else feel like their hair does better with less products and less fuss?&&&A lot of people I see in here can have some pretty high maintenance routines. They deep condition, brush with a Denman brush, microplop, diffuse, clip their roots, air-dry, and use like 5-10 products on their hair every wash day. I think like a lot of people, I initially thought that's what my hair needed also in order to be more defined/less frizzy/more voluminous, so I bought a ton of products, tried out plopping, microplopping, diffusing, brushing my hair out of the shower, brushing my hair only in the shower, scrunching out the crunch, squishing to condish, just a lot of stuff!

As I've been practicing wavy hair methods and focusing more on my hair though, I've found that the less I use, the better. I go into the shower, I wash my hair, sometimes I use one to get the product out of my hair, I condition, I wash it out super messily (not even squishing to condish), get out and lightly pat some water out, brush it out with a wide-toothed comb, apply some anti-frizz products and mousse, and just let it go! Literally 4 products and I'm so much more satisfied with how my hair looks afterwards, plus I don't feel like I have to use 10 products to get good looking (and consistent looking!) hair, it's SO nice and so much cheaper.

Did anyone else have this same experience? I tried the more is more approach and just was never satisfied. As soon as I cut down, so much happier with my hair!"
Candlehoarder615,odvhu3,"I use a low poo and a conditioner on wash day, then a leave in conditioner,  mousse and gel. With higher dew points and more humidity,  I found my wash days were less successful so I opted to skip the leave in conditioner and I am having much better results.  
  I guess my hair doesn't need more moisture in the warmer months and I am glad to take 1 step out of my routine.  

 I just clarified and deep conditioned yesterday and went product free and air dried. I have very nice,  subtle 2a waves and am going to rock this look for a few days since it's going to be in the high 90's here with high humidity and thunderstorms possible the next few days."
HonestlyRespectful,odvhu3,"I hardly use anything in my hair. I like to go product free, for the most part. I hate crunchy, producty-feeling hair. Most of the time I either cowash or wash and deep condition, then use a leave-in conditioner or a couple drops of jojoba oil, brush through my hair,  scrunch/microplop, airdry. That's it. My hair is pretty healthy, so I don't get much frizz. If I want it to look curlier, I will do the above, then add a gel, then airdry. If want big, curly hair, I will diffuse. I only diffuse to about 80% dry, airdry the rest of the way, then scrunch out the crunch. Takes about 15 mins to diffuse. Any which way I go, it's super simple, and turns out decent. Wow, after all of that, to answer your question, YES! Lol&&&I hardly use anything in my hair. I like to go product free, for the most part. I hate crunchy, producty-feeling hair. Most of the time I either cowash or wash and deep condition, then use a leave-in conditioner or a couple drops of jojoba oil, brush through my hair,  scrunch/microplop, airdry. That's it. My hair is pretty healthy, so I don't get much frizz. If I want it to look curlier, I will do the above, then add a gel, then airdry. If want big, curly hair, I will diffuse. I only diffuse to about 80% dry, airdry the rest of the way, then scrunch out the crunch. Takes about 15 mins to diffuse. Any which way I go, it's super simple, and turns out decent. Wow, after all of that, to answer your question, YES! Lol"
blckrainbow,odvhu3,"Ha! Can't be assed to do a thorough, detailed, multi-step routine. Just the very basic stuff with the simplest methods. I have stuff to do!"
cordial_carbonara,odvhu3,"Honestly, since I've figured out a good balance of protein and moisture, I'm way happier with my hair these days with nothing in it. I brush it out in the shower with conditioner in it, and then run my fingers through it and scrunch a little when I get out, then let air dry. If I want to look more polished for work I'll put in a little bit of mousse and diffuse, that's pretty much it. I can get a few ringlets when I work at it and use more product, but I've kinda fallen back in love with my loose lazy waves lately."
kailee___m,odvhu3,"Mine does! I have fine, thin, 2b/c waves and they do best with just washing, conditioning and some mousse. I just use water to form the clumps, scrunch in the mousse, microplop with a t-shirt to remove the access water and diffuse. I’ve only recently started scrunching out the crunch with a tiny bit of oil too to help with humidity. My waves easily get stretched out and stringy with a lot of product. I also prefer my wavy routine to be quick and easy if I want to make it worth bothering since just blowing out my hair is often quicker for me to do."
