index,id,comments
AdoraThroughFire,l4eqis,Your hair looks absolutely amazing!!!!!
SadlyNotanAlien,l4eqis,"People seem to like the curl enhancing smoothie, I wish they had a product like that for type 2 hair!"
amv2926,l4eqis,"your hair looks incredible! is it fine or course and how thick/ dense would you say your hair is? just curious because i think mine is very similar to yours. also, how much of each product do you use?"
copper_moon,l4eqis,Beautiful!
melmalice318,l4eqis,"I am just starting my journey and have a very similar hair texture. I'm so glad to see that this is working for you, as I actually have just started with these products that you mentioned. This gives me a lot of hope!"
rnicholson1,l4eqis,"Grew up in a family that has straight hair, didn't know how to manage my waves till recently and I'm no longer feeling self conscious about my hair! Thanks you everyone!&&&&&&High porosity hair, highly frizzy normally. I was co washing but did not find success with that. My scalp hated it and the build up weighed my hair down. So I switched to shea moisture intensive hydration shampoo and conditioner. I wring my hair out, comb through shea moisture curl enhancing smoothie and palm apply sports gel. Probably should use a different gel but it hasn't dried out my hair and doesn't leave a hard cast. It's the life brand ultimate hold. Felt like crying today because it's the first time I've worn my hair down without a hat or putting it up in a bun instantly. Feels good.&&&Thank you so much :) I appreciate your kindness!!"
ruler_of_potatoes,l4eqis,Your hair looks beautiful! This is what I’m hoping my long wavy hair will look like soon.
violetpolkadot,l4eqis,Absolutely beautiful! I love your hair texture!
QuiteBookish,l4e1ka,I’m thinking about trying a denman. Did you remove any rows when you tried it?
rosielizard,l4e1ka,"Denman brush vs without.&&&&&&Routine:

NYM Curl Talk shampoo + conditioner.
STC
Curls Blueberry Bliss leave in brushed through.
Curls Creme Brulee Curl Cream
Curls Blueberry Bliss Gel
Aussie Instant Freeze Gel

Yes, I layer the gels. They help with the hold."
alicia_78,l4di90,help with Products and definition&&&So my hair is quite difficult when i come out the shower and i have washed my hair after shampooing and conditioning and after adding products my hair has like hardly any definition just slight frizzy waves and just a few curly bits and a lot of it turns out straight but when i come back after the rain i have all these curls and waves that pop up how do i achieve this after washing my hair i can never find a shampoo and condionier or styling product that will bring out my natural hair like that
00926,l4cg2e,Curious about this too!
Chloebugs,l4cg2e,"Not OP but I either wash/style my hair right before going to an appointment or take pictures of it freshly washed/styled and show my stylist. I have the kind of 2a hair that will fall straight after day one so some people look at me like I’m crazy when I say its wavy. You should definitely go for a curly cut if you want it tho, it totally changed my waves for the better"
Dani7137,l4cg2e,Looks amazing!! Do you plop at all?
KatenBaten,l4cg2e,"Hello fellow wavy, I'm about to make an appointment for my first curly cut. How did that conversation go? Did they believe you that your hair was wavy/curly? Did you style it a certain way before your appointment? I guess I have misgivings going for a curly cut when my hair isn't always obviously curly. Just nervous I guess."
Violet283,l4cg2e,Im sorry but whats a curly cut?
aninconvenientpoo,l4cg2e,I’m in love with you look! ❤️ congrats on the gorge curls!
copper_moon,l4cg2e,"Gorgeous!

This gives me so much hope. Your texture looks really similar to mine. Thank you for sharing the routine you use!"
cozyspacecadet,l4cg2e,Cute waves and I love your color.
kansas_hooper,l4cg2e,"Got my first “curly cut” and I’m in love!&&&&&&Soooo i am really lucky because my stylist is also one of my sisters best friends so I’ve known her for years. And she also has curly/wavy hair. She didn’t give me specifics on what the curly cut exactly was but she cut it dry and put in tons and tons and tons of layers.&&&Routine:

Wash with Bumble and Bumble Curl shampoo. Condition with Shea Moisture Curl and Shine. Kinky Curly Knot Today as my leave in. Then Curl Smith Feather Light Protein Cream and Bouncy Strength Volume Foam for styling. I also have been LOVING the Curl Smith Bond Curl Rehab Salve and alternate it with Olaplex 3 before my shampoo on wash day.&&&Thank you!!&&&So I don’t know specifics but from what I saw she cut it dry and put in a toooooon of layers.&&&Thank you!"
maddylucy,l4cg2e,I absolutely love your hair colour!
mutantbitch,l4cg2e,You look so pretty!! 💙
nervestajane,l4cg2e,Gorgeous color; it really makes your eyes pop.
rainbowgucci,l4cg2e,"Not OP, but you can ask for texturized layers. I tend to get mine cut in more of a V or U shape too because I have long thick hair."
snp223,l4cg2e,I’m in love with your hair color omg 😍
thecanarybirdie,l4cg2e,"Marinette?? Is that you??&&&btw i absolutely love your hair!! The cut looks really good on you, and those waves are goals"
tinbasher97,l4cg2e,Your hair looks amazing and I love the colour!
trisarrratops,l4cg2e,You look amazing! I’m so in love with this hair
Daisyfay1414,l4bay0,Hairstory Balm
Least-Somewhere,l4bay0,I love the not your mothers leave in (the honey one). As I am also is a pretty good leave in as well and it doesn’t have as strong as a smell
helldog89,l4bay0,I've recently started using noughty leave in conditioner and really love it
nizzi521,l4bay0,"Lightweight leave-ins / wash n go&&&Routine: Global Keratin shampoo and conditioner, bb primer spray, denman brush to coat, gently squeeze hair in plop until damp. Denman brush Ouidad mousse, spray Ouidad gel, very loosely pineapple until cast forms. Let out of the pineapple until fast hardens, then gently scrunch. 

Question: I absolutely love my routine, but there are days that I want just a little bit more moisture, or want to give my hair a break and just add a light leave-in. Any recommendations?&&&I’ve tried that, but unfortunately it led to some product build up. Good idea tho!&&&Ohh I’ve never even heard of that one! Is [this](https://www.ulta.com/intensive-care-leave-in-conditioner?productId=xlsImpprod16431067) it?&&&NYM didn’t work for me in the past, but I use the As I Am clarifier on occasion and love it. I’ll try their leave in!"
pilfernoodles,l4bay0,"Since you already have a conditioner you really like, try leaving a little of it in your hair during your wash routine—just don’t rinse as thoroughly as usual. Or, to use more like a leave-in product, put a small amount of your conditioner in your hand, add water and mix in your hand prior to glazing over your hair."
Daisyfay1414,l4b6d0,"Do not recommend. I have the same kind of hair . (my tip : deep conditioning with protein, try to get your curls to clump, squish in a curl cream with the bowl method.
After your done with the bowl: glaze and scrunch in a mousse, and then the same for gel. Squeeze out all the moisture with a microfiber towel, and then diffuse.
I also found that I needed more product because my hair is so thick"
bryannadz,l4b6d0,"Like A Virgin by Coco and Eve&&&Anyone tried this? It seems like a miracle but it’s expensive! My hair is so bad though so if it works it’s worth it to me! Just for reference I’m talking about Hagrid level frizz and thickness, with wavy and curly combo hair.&&&Thank you!"
dinosaurholiday,l4b0dt,"100% Jessicurl wash day is the best ever&&&&&&Full disclosure, I also changed my part from one side to the other. That never helped much before, but I took a chunk out of my hair by accident while trimming a shrub the other day. Tried and failed to fix it and don't want to go to the salon right now...&&&Day 2 update: I removed my hair from the baby pineapple I sleep in. Fluffed the roots, touched a couple spots with a wet hand to get them slightly damp, barely scrunched those spots. It looks good!! It's so good that I put on makeup even though I'm going  nowhere and have no zoom meetings today.&&&Second wash day with these products is still really good. I think I used too much Spiralicious gel this time, or maybe using the brush rather than the comb broke the clumps more, but I'm still happy overall. Ordering full sized products.&&&Jessicurl: gentle lather shampoo, aloeba daily conditioner, gelebration spray, spiralicious gel, hammock diffuse + air dry, aquavescent hair spray. So thrilled with the result."
Izzygetsfit,l49ygc,"Styling products by design block water from getting in and out as easily. This helps to keep the hair in the desired shape, but the trade off is that it takes longer to dry."
Wavyhaircare,l49ygc,This is true for me as well. I think it's the norm pretty much.
me-me-123,l49ygc,"This happens to me too, especially when I use gel. (Which is why I wash my hair at night). Takes a while, but the results are worth it."
neverseektotell,l49ygc,"Yes, this is normal. This is why I keep products out of my roots (wet scalp for me = trouble) and hover diffuse on high heat to start with whilst it’s still really wet."
wrappedinpetals,l49ygc,"Hair dries faster without products?&&&I'm new to the cgm/wavy girl method. I don't heat style my hair ever. It's not colored. I have a lot of hair but its fine (I think). I just got out of the shower and I discovered something, my hair dries in half the time when I don't use styling products. Yes, the waves are basically no where to be seen and my hair is a frizzy mess but it doesn't take hours to dry. I got out of the shower maybe 30 minutes ago and my hair is already 50-60% dry. I was feeling lazy so I didn't use conditioner. Not sure if there is a difference in dry time with conditioner. 

Anyone else have this experience?&&&wasn't sure how normal it was since a lot of the curly/wavy YTers I watch never talk about it"
Daisyfay1414,l49lqf,You might double check the ingredients: Hairstory is my favorite but Innersense is not bad either
